key,collection_date,Air Temperature [p:707],Bacteria Sample Picture [f:748],Bacteria Threshold [p:1716],Boating Conditions [p:714],Conductivity [p:709],Current Site Conditions Photo [f:749],Duplicate Bacteria Concentration [f:751],Duplicate Bacteria Photo [f:2925],E Coli Concentration [p:711],E Coli Count [p:712],Enterococcus Bacteria Concentration [p:1690],Gauge Height [p:715],Salinity [p:1715],Site conditions and comments [f:750],Turbidity [p:710],Water Temperature [p:708],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
3dc4239d835cfe37,2019-04-21 00:00:00.000000,,,,,,,,,,,,11.33416667,,,,,37.52677,-77.475694,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
595b7eade43249e2,2019-04-21 00:00:00.000000,,,,,,,,,,,,11.33416667,,,,,37.56054,-77.545782,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
67a9d96f98a5b776,2019-04-21 00:00:00.000000,,,,,,,,,,,,11.33416667,,,,,37.551591,-77.520421,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
789e6914b0b6d701,2019-04-21 00:00:00.000000,,,,,,,,,,,,14.27208333,,,,,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
7b91969253559fe0,2019-04-21 00:00:00.000000,,,,,,,,,,,,10.90208333,,,,,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
90f50540c69d32f9,2019-04-21 00:00:00.000000,,,,,,,,,,,,5.796666667,,,,,38.04238,-78.453995,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R23,Rivanna River at Darden Towe Park
9b71b9f1eb90cb08,2019-04-21 00:00:00.000000,,,,,,,,,,,,5.796666667,,,,,37.918829,-78.297776,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R10,Rivanna River at Crofton
a74796f9c4c16879,2019-04-21 00:00:00.000000,,,,,,,,,,,,11.33416667,,,,,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
be734dc986c05c41,2019-04-21 00:00:00.000000,,,,,,,,,,,,14.17791667,,,,,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
c736ac5916a888d6,2019-04-21 00:00:00.000000,,,,,,,,,,,,13.94041667,,,,,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
ca68d900bed0ba3f,2019-04-21 00:00:00.000000,,,,,,,,,,,,4.755833333,,,,,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
d8cdfab047908d7d,2019-04-21 00:00:00.000000,,,,,,,,,,,,11.33416667,,,,,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
05d78858b98917e7,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.65541667,,,,,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
0d15cf26ad33ef59,2019-04-22 00:00:00.000000,,,,,,,,,,,,5.51,,,,,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
16d1e4628dc52f17,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.73125,,,,,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
1a5312630d40bfa0,2019-04-22 00:00:00.000000,,,,,,,,,,,,4.722083333,,,,,37.918829,-78.297776,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R10,Rivanna River at Crofton
1e5a4c08666a31dc,2019-04-22 00:00:00.000000,,,,,,,,,,,,9.416666667,,,,,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
35eacbb80b676ffc,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.65291667,,,,,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
513880d726ef4421,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.65291667,,,,,37.551591,-77.520421,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
750264f9989589f2,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.65291667,,,,,37.56054,-77.545782,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
79a0b2e2258a2e3f,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.65291667,,,,,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
863863e08a727966,2019-04-22 00:00:00.000000,,,,,,,,,,,,4.722083333,,,,,38.02335,-78.45388,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R20,Rivanna at Riverview Park
a007cb0c8916aa63,2019-04-22 00:00:00.000000,,,,,,,,,,,,12.47,,,,,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
a890743c687480fc,2019-04-22 00:00:00.000000,,,,,,,,,,,,5.844583333,,,,,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
c8431dc11234557a,2019-04-22 00:00:00.000000,,,,,,,,,,,,4.722083333,,,,,38.04238,-78.453995,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R23,Rivanna River at Darden Towe Park
d5a69a5283ef439c,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.65291667,,,,,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
d9e011acd13e2f1e,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.65291667,,,,,37.52677,-77.475694,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
e009f6995c1f3d9a,2019-04-22 00:00:00.000000,,,,,,,,,,,,11.65291667,,,,,37.524391,-77.469575,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
10bdc5ec90633ed9,2019-04-23 00:00:00.000000,,,,,,,,,,,,4.170416667,,,,,37.918829,-78.297776,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R10,Rivanna River at Crofton
2f58116ca8f7dbbe,2019-04-23 00:00:00.000000,,,,,,,,,,,,10.29125,,,,,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
4cd80a43752e7d73,2019-04-23 00:00:00.000000,,,,,,,,,,,,9.99,,,,,37.524391,-77.469575,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
56c5201435c90050,2019-04-23 00:00:00.000000,,,,,,,,,,,,9.99,,,,,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
56e35e42f67905a4,2019-04-23 00:00:00.000000,,,,,,,,,,,,8.437916667,,,,,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
694cc2db1463c223,2019-04-23 00:00:00.000000,,,,,,,,,,,,4.170416667,,,,,38.02335,-78.45388,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R20,Rivanna at Riverview Park
6983b0ffc0c1cc37,2019-04-23 00:00:00.000000,,,,,,,,,,,,9.99,,,,,37.52677,-77.475694,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
927bdabbb99cbfa1,2019-04-23 00:00:00.000000,,,,,,,,,,,,4.170416667,,,,,38.04238,-78.453995,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R23,Rivanna River at Darden Towe Park
94b024b12f35fe1e,2019-04-23 00:00:00.000000,,,,,,,,,,,,9.99,,,,,37.551591,-77.520421,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
a53e22fc4db8fc11,2019-04-23 00:00:00.000000,,,,,,,,,,,,10.72333333,,,,,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
d8d68db6c9f4e461,2019-04-23 00:00:00.000000,,,,,,,,,,,,10.41541667,,,,,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
da2cd5f2071c0ca3,2019-04-23 00:00:00.000000,,,,,,,,,,,,9.99,,,,,37.56054,-77.545782,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
e4b370f7a5a704e2,2019-04-23 00:00:00.000000,,,,,,,,,,,,9.99,,,,,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
ec1a8c32381b1da2,2019-04-23 00:00:00.000000,,,,,,,,,,,,5.683333333,,,,,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
ecf82c15166591d7,2019-04-23 00:00:00.000000,,,,,,,,,,,,9.99,,,,,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
f907c55c43ef5d8b,2019-04-23 00:00:00.000000,,,,,,,,,,,,5.728333333,,,,,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
0763975ca4d02df0,2019-04-24 00:00:00.000000,,,,,,,,,,,,3.860833333,,,,,37.918829,-78.297776,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R10,Rivanna River at Crofton
0c9d182cef7dad18,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.914166667,,,,,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
3197c0d3c5832c97,2019-04-24 00:00:00.000000,,,,,,,,,,,,5.852083333,,,,,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
31dc2374626e05c1,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.15875,,,,,37.52677,-77.475694,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
3df44718b1989e39,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.15875,,,,,37.551591,-77.520421,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
483119d077f601f5,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.515,,,,,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
7582e9f8c6b69acc,2019-04-24 00:00:00.000000,,,,,,,,,,,,4.88,,,,,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
7d6e4f96be1e7aed,2019-04-24 00:00:00.000000,,,,,,,,,,,,3.860833333,,,,,38.04238,-78.453995,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R23,Rivanna River at Darden Towe Park
ab1d094d7f755490,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.15875,,,,,37.524391,-77.469575,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
ad29bef09a250b21,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.102916667,,,,,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
b0bc9227efc9b1fb,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.15875,,,,,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
b611265a0e0a9b2f,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.15875,,,,,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
b6beab818ac78616,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.15875,,,,,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
d80048419614805f,2019-04-24 00:00:00.000000,,,,,,,,,,,,7.670416667,,,,,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
e66acba030c21eb6,2019-04-24 00:00:00.000000,,,,,,,,,,,,3.860833333,,,,,38.02335,-78.45388,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R20,Rivanna at Riverview Park
ed5ab8296c7c7bba,2019-04-24 00:00:00.000000,,,,,,,,,,,,9.15875,,,,,37.56054,-77.545782,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
02e35b70329f273d,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.5425,,,,,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
0e2109465778f41d,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.5425,,,,,37.56054,-77.545782,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
19418bb87fb3fa61,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.5425,,,,,37.524391,-77.469575,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
2448f56c3cb62e5c,2019-04-25 00:00:00.000000,,,,,,,,,,,,3.605416667,,,,,38.02335,-78.45388,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R20,Rivanna at Riverview Park
46f3031cb32642a9,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.5425,,,,,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
65b7c60298acd790,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.944583333,,,,,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
67457893ed2f4a8a,2019-04-25 00:00:00.000000,,,,,,,,,,,,5.549166667,,,,,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
82d1c12bb31dd568,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.21875,,,,,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
866c2d160804057f,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.5425,,,,,37.551591,-77.520421,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
8bd517963078aa94,2019-04-25 00:00:00.000000,,,,,,,,,,,,3.605416667,,,,,38.04238,-78.453995,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R23,Rivanna River at Darden Towe Park
97982033cbd115d4,2019-04-25 00:00:00.000000,,,,,,,,,,,,4.254166667,,,,,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
a4c940b60892670a,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.5425,,,,,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
b4bba4f879bb693d,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.832916667,,,,,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
da7c7919d96c74cd,2019-04-25 00:00:00.000000,,,,,,,,,,,,6.315416667,,,,,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
dc2a848c218630e1,2019-04-25 00:00:00.000000,,,,,,,,,,,,8.5425,,,,,37.52677,-77.475694,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
f042abbd1bb0536d,2019-04-25 00:00:00.000000,,,,,,,,,,,,3.605416667,,,,,37.918829,-78.297776,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R10,Rivanna River at Crofton
06224e1d8a6ca99b,2019-04-26 00:00:00.000000,,,,,,,,,,,,8.07,,,,,37.56054,-77.545782,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
074aa208d1dfc18c,2019-04-26 00:00:00.000000,,,,,,,,,,,,5.580416667,,,,,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
22a6053040f7aad8,2019-04-26 00:00:00.000000,,,,,,,,,,,,8.07,,,,,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
3f44b37cbff38870,2019-04-26 00:00:00.000000,,,,,,,,,,,,3.90375,,,,,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
523b2db4e3a2769b,2019-04-26 00:00:00.000000,,,,,,,,,,,,7.357916667,,,,,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
5353c9f5d03de2d1,2019-04-26 00:00:00.000000,,,,,,,,,,,,8.07,,,,,37.551591,-77.520421,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
634b3a1b722878c4,2019-04-26 00:00:00.000000,,,,,,,,,,,,5.165416667,,,,,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
7435b473b6bae215,2019-04-26 00:00:00.000000,,,,,,,,,,,,3.51,,,,,37.918829,-78.297776,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R10,Rivanna River at Crofton
7e30fe8a7fb3a979,2019-04-26 00:00:00.000000,,,,,,,,,,,,8.07,,,,,37.524391,-77.469575,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
915c8ddba2ef24e0,2019-04-26 00:00:00.000000,,,,,,,,,,,,3.51,,,,,38.02335,-78.45388,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R20,Rivanna at Riverview Park
9413458d11177b9c,2019-04-26 00:00:00.000000,,,,,,,,,,,,8.07,,,,,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
a58ae9c34d1517c8,2019-04-26 00:00:00.000000,,,,,,,,,,,,8.07,,,,,37.52677,-77.475694,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
cb19ca496234c06a,2019-04-26 00:00:00.000000,,,,,,,,,,,,7.879583333,,,,,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
dbb369134d7e8493,2019-04-26 00:00:00.000000,,,,,,,,,,,,7.975833333,,,,,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
ed965297f2b40358,2019-04-26 00:00:00.000000,,,,,,,,,,,,8.07,,,,,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
f4e5c794782585d0,2019-04-26 00:00:00.000000,,,,,,,,,,,,3.51,,,,,38.04238,-78.453995,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R23,Rivanna River at Darden Towe Park
0811f7e986758a16,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.85875,,,,,37.41605,-79.13675,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J35,James River at Lynchburg
0d94b62d4b7fd4ff,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.456666667,,,,,37.534353,-77.445372,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J20,James River at Tredegar Beach
1a0053179f408904,2019-04-27 00:00:00.000000,,,,,,,,,,,,3.447916667,,,,,38.02335,-78.45388,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R20,Rivanna at Riverview Park
673ea408b1694a02,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.456666667,,,,,37.530947,-77.431925,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J10,James River at 14th Street
6cb34ba05d0ee54e,2019-04-27 00:00:00.000000,,,,,,,,,,,,5.08375,,,,,37.55197,-77.271146,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,C05,Chickahominy at Grapevine Bridge
7cf0bd8ee5dce442,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.2825,,,,,37.797533,-78.49055,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J30,James River at Scottsville
870d4fc3a1326805,2019-04-27 00:00:00.000000,,,,,,,,,,,,3.99625,,,,,37.233842,-77.412567,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,A03,Appomattox River at Petersburg
ad7a4e0880323b23,2019-04-27 00:00:00.000000,,,,,,,,,,,,6.489583333,,,,,37.6661,-77.888811,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J25,James River at Maidens
b125f91f79100ab7,2019-04-27 00:00:00.000000,,,,,,,,,,,,5.733333333,,,,,37.529933,-79.679078,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J40,James River at Buchanan
b570297a688ba3c8,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.456666667,,,,,37.52677,-77.475694,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J22,James River at 42nd Street
ba3b8943093cee8f,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.456666667,,,,,37.551591,-77.520421,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J23,James River at Pony Pasture
c065c45b27775bf8,2019-04-27 00:00:00.000000,,,,,,,,,,,,3.447916667,,,,,38.04238,-78.453995,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R23,Rivanna River at Darden Towe Park
c4d556e5f329f880,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.456666667,,,,,37.524391,-77.469575,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J21,James River at Reedy Creek
d107e4d17a323422,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.456666667,,,,,37.518597,-77.416635,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J08,James River at Rocketts Landing
f9ab6c95a7f966da,2019-04-27 00:00:00.000000,,,,,,,,,,,,3.447916667,,,,,37.918829,-78.297776,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,R10,Rivanna River at Crofton
fd07e493a27a18de,2019-04-27 00:00:00.000000,,,,,,,,,,,,7.456666667,,,,,37.56054,-77.545782,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,863,Swimming Conditions,d0edd64e15a8916b,J24,James River at Huguenot Flatwater
